Date,For,Against
2016-05-16 08,0.0,1.0
2016-05-16 09,0.0,1.0
2016-05-16 10,0.0,1.0
2016-05-16 11,0.0,1.0
2016-05-16 12,0.0,1.0
2016-05-16 13,0.0,1.0
2016-05-16 14,0.0,1.0
2016-05-16 15,0.0,1.0
2016-05-16 16,0.0,1.0
2016-05-16 17,0.0,2.0
2016-05-16 18,0.0,2.0
2016-05-16 19,0.0,3.0
2016-05-16 20,0.0,3.0
2016-05-16 21,0.0,4.0
2016-05-16 22,0.0,4.0
2016-05-16 23,0.0,6.0
2016-05-17 00,0.0,6.0
2016-05-17 01,0.0,7.0
2016-05-17 02,0.0,11.0
2016-05-17 03,0.0,15.0
2016-05-17 04,0.0,16.0
2016-05-17 05,0.0,17.0
2016-05-17 06,0.0,17.0
2016-05-17 07,0.0,17.0
2016-05-17 08,0.0,18.0
2016-05-17 09,0.0,18.0
2016-05-17 10,0.0,18.0
2016-05-17 11,0.0,18.0
2016-05-17 12,0.0,18.0
2016-05-17 13,0.0,18.0
2016-05-17 14,0.0,18.0
2016-05-17 15,0.0,19.0
2016-05-17 16,0.0,19.0
2016-05-17 17,0.0,22.0
2016-05-17 18,0.0,23.0
2016-05-17 19,0.0,23.0
2016-05-17 20,0.0,24.0
2016-05-17 21,0.0,24.0
2016-05-17 22,0.0,24.0
2016-05-17 23,0.0,24.0
2016-05-18 00,0.0,24.0
2016-05-18 01,0.0,26.0
2016-05-18 02,0.0,26.0
2016-05-18 03,0.0,26.0
2016-05-18 04,0.0,26.0
2016-05-18 05,0.0,26.0
2016-05-18 06,0.0,26.0
2016-05-18 07,0.0,26.0
2016-05-18 08,0.0,26.0
2016-05-18 09,0.0,26.0
2016-05-18 10,0.0,26.0
2016-05-18 11,0.0,26.0
2016-05-18 12,0.0,26.0
2016-05-18 13,0.0,26.0
2016-05-18 14,0.0,26.0
2016-05-18 15,0.0,26.0
2016-05-18 16,0.0,26.0
2016-05-18 17,0.0,26.0
2016-05-18 18,0.0,26.0
2016-05-18 19,0.0,27.0
2016-05-18 20,0.0,27.0
2016-05-18 21,0.0,27.0
2016-05-18 22,0.0,28.0
2016-05-18 23,0.0,28.0
2016-05-19 00,0.0,28.0
2016-05-19 01,0.0,32.0
2016-05-19 02,0.0,32.0
2016-05-19 03,0.0,32.0
2016-05-19 04,0.0,32.0
2016-05-19 05,0.0,32.0
2016-05-19 06,0.0,32.0
2016-05-19 07,0.0,32.0
2016-05-19 08,0.0,32.0
2016-05-19 09,0.0,32.0
2016-05-19 10,0.0,32.0
2016-05-19 11,0.0,32.0
2016-05-19 12,0.0,32.0
2016-05-19 13,0.0,32.0
2016-05-19 14,0.0,32.0
2016-05-19 15,0.0,32.0
2016-05-19 16,0.0,32.0
2016-05-19 17,0.0,35.0
2016-05-19 18,0.0,35.0
2016-05-19 19,0.0,35.0
2016-05-19 20,0.0,35.0
2016-05-19 21,0.0,35.0
2016-05-19 22,0.0,35.0
2016-05-19 23,0.0,35.0
2016-05-20 00,0.0,35.0
2016-05-20 01,0.0,35.0
2016-05-20 02,0.0,35.0
2016-05-20 03,0.0,35.0
2016-05-20 04,0.0,35.0
2016-05-20 05,0.0,35.0
2016-05-20 06,0.0,35.0
2016-05-20 07,0.0,35.0
2016-05-20 08,0.0,35.0
2016-05-20 09,0.0,35.0
2016-05-20 10,0.0,35.0
2016-05-20 11,0.0,35.0
2016-05-20 12,0.0,35.0
2016-05-20 13,0.0,35.0
2016-05-20 14,0.0,35.0
2016-05-20 15,0.0,35.0
2016-05-20 16,0.0,36.0
2016-05-20 17,0.0,36.0
2016-05-20 18,0.0,36.0
2016-05-20 19,0.0,37.0
2016-05-20 20,0.0,37.0
2016-05-20 21,0.0,38.0
2016-05-20 22,0.0,38.0
2016-05-20 23,0.0,38.0
2016-05-21 00,0.0,39.0
2016-05-21 01,0.0,39.0
2016-05-21 02,0.0,40.0
2016-05-21 03,0.0,40.0
2016-05-21 04,0.0,40.0
2016-05-21 05,0.0,40.0
2016-05-21 06,0.0,40.0
2016-05-21 07,0.0,40.0
2016-05-21 08,0.0,40.0
2016-05-21 09,0.0,40.0
2016-05-21 10,0.0,40.0
2016-05-21 11,0.0,40.0
2016-05-21 12,0.0,41.0
2016-05-21 13,0.0,41.0
2016-05-21 14,0.0,41.0
2016-05-21 15,0.0,41.0
2016-05-21 16,0.0,42.0
2016-05-21 17,0.0,42.0
2016-05-21 18,0.0,42.0
2016-05-21 19,0.0,43.0
2016-05-21 20,0.0,44.0
2016-05-21 21,0.0,44.0
2016-05-21 22,0.0,44.0
2016-05-21 23,0.0,45.0
2016-05-22 00,0.0,47.0
2016-05-22 01,0.0,49.0
2016-05-22 02,0.0,51.0
2016-05-22 03,0.0,51.0
2016-05-22 04,0.0,51.0
2016-05-22 05,0.0,51.0
2016-05-22 06,0.0,51.0
2016-05-22 07,0.0,51.0
2016-05-22 08,0.0,51.0
2016-05-22 09,0.0,51.0
2016-05-22 10,0.0,52.0
2016-05-22 11,0.0,52.0
2016-05-22 12,0.0,52.0
2016-05-22 13,0.0,52.0
2016-05-22 14,0.0,52.0
2016-05-22 15,0.0,53.0
2016-05-22 16,0.0,53.0
2016-05-22 17,0.0,53.0
2016-05-22 18,0.0,54.0
2016-05-22 19,0.0,54.0
2016-05-22 20,0.0,54.0
2016-05-22 21,0.0,55.0
2016-05-22 22,0.0,57.0
2016-05-22 23,0.0,57.0
2016-05-23 00,0.0,58.0
2016-05-23 01,0.0,59.0
2016-05-23 02,0.0,59.0
2016-05-23 03,0.0,59.0
2016-05-23 04,0.0,59.0
2016-05-23 05,0.0,59.0
2016-05-23 06,0.0,59.0
2016-05-23 07,0.0,59.0
2016-05-23 08,0.0,59.0
2016-05-23 09,0.0,59.0
2016-05-23 10,0.0,60.0
2016-05-23 11,0.0,60.0
2016-05-23 12,0.0,60.0
2016-05-23 13,0.0,61.0
2016-05-23 14,0.0,61.0
2016-05-23 15,0.0,61.0
2016-05-23 16,0.0,62.0
2016-05-23 17,0.0,62.0
2016-05-23 18,0.0,62.0
2016-05-23 19,0.0,64.0
2016-05-23 20,0.0,64.0
2016-05-23 21,0.0,64.0
2016-05-23 22,0.0,64.0
2016-05-23 23,0.0,65.0
2016-05-24 00,0.0,66.0
2016-05-24 01,0.0,66.0
2016-05-24 02,0.0,66.0
2016-05-24 03,0.0,66.0
2016-05-24 04,0.0,66.0
2016-05-24 05,0.0,66.0
2016-05-24 06,0.0,66.0
2016-05-24 07,0.0,66.0
2016-05-24 08,0.0,66.0
2016-05-24 09,0.0,66.0
2016-05-24 10,0.0,66.0
2016-05-24 11,0.0,66.0
2016-05-24 12,0.0,68.0
2016-05-24 13,0.0,74.0
2016-05-24 14,0.0,77.0
2016-05-24 15,0.0,78.0
2016-05-24 16,0.0,79.0
2016-05-24 17,0.0,79.0
2016-05-24 18,0.0,80.0
2016-05-24 19,0.0,80.0
2016-05-24 20,0.0,80.0
2016-05-24 21,0.0,80.0
2016-05-24 22,0.0,80.0
2016-05-24 23,0.0,82.0
2016-05-25 00,0.0,82.0
2016-05-25 01,0.0,83.0
2016-05-25 02,0.0,84.0
2016-05-25 03,0.0,84.0
2016-05-25 04,0.0,85.0
2016-05-25 05,0.0,85.0
2016-05-25 06,0.0,85.0
2016-05-25 07,0.0,85.0
2016-05-25 08,0.0,85.0
2016-05-25 09,0.0,85.0
2016-05-25 10,0.0,85.0
2016-05-25 11,0.0,85.0
2016-05-25 12,0.0,85.0
2016-05-25 13,0.0,85.0
2016-05-25 14,0.0,85.0
2016-05-25 15,0.0,85.0
2016-05-25 16,0.0,85.0
2016-05-25 17,0.0,85.0
2016-05-25 18,0.0,85.0
2016-05-25 19,0.0,85.0
2016-05-25 20,0.0,85.0
2016-05-25 21,0.0,85.0
2016-05-25 22,0.0,85.0
2016-05-25 23,0.0,85.0
2016-05-26 00,0.0,85.0
2016-05-26 01,0.0,85.0
2016-05-26 02,0.0,86.0
2016-05-26 03,0.0,87.0
2016-05-26 04,0.0,87.0
2016-05-26 05,0.0,88.0
2016-05-26 06,0.0,88.0
2016-05-26 07,0.0,88.0
2016-05-26 08,0.0,88.0
2016-05-26 09,0.0,88.0
2016-05-26 10,0.0,88.0
2016-05-26 11,0.0,88.0
2016-05-26 12,0.0,89.0
2016-05-26 13,0.0,90.0
2016-05-26 14,0.0,90.0
2016-05-26 15,0.0,91.0
2016-05-26 16,0.0,92.0
2016-05-26 17,0.0,92.0
2016-05-26 18,0.0,92.0
2016-05-26 19,0.0,92.0
2016-05-26 20,0.0,92.0
2016-05-26 21,0.0,93.0
2016-05-26 22,0.0,93.0
2016-05-26 23,0.0,93.0
2016-05-27 00,0.0,93.0
2016-05-27 01,0.0,93.0
2016-05-27 02,0.0,96.0
2016-05-27 03,0.0,96.0
2016-05-27 04,0.0,96.0
2016-05-27 05,0.0,96.0
2016-05-27 06,0.0,96.0
2016-05-27 07,0.0,96.0
2016-05-27 08,0.0,96.0
2016-05-27 09,0.0,96.0
2016-05-27 10,0.0,96.0
2016-05-27 11,0.0,96.0
2016-05-27 12,0.0,96.0
2016-05-27 13,0.0,96.0
2016-05-27 14,0.0,96.0
2016-05-27 15,0.0,96.0
2016-05-27 16,0.0,96.0
2016-05-27 17,0.0,96.0
2016-05-27 18,0.0,96.0
2016-05-27 19,0.0,96.0
2016-05-27 20,0.0,96.0
2016-05-27 21,0.0,96.0
2016-05-27 22,0.0,96.0
2016-05-27 23,0.0,96.0
2016-05-28 00,0.0,96.0
2016-05-28 01,0.0,96.0
2016-05-28 02,0.0,96.0
2016-05-28 03,0.0,98.0
2016-05-28 04,0.0,98.0
2016-05-28 05,0.0,98.0
2016-05-28 06,0.0,98.0
2016-05-28 07,0.0,98.0
2016-05-28 08,0.0,98.0
2016-05-28 09,0.0,98.0
2016-05-28 10,0.0,98.0
2016-05-28 11,0.0,98.0
2016-05-28 12,0.0,98.0
2016-05-28 13,0.0,98.0
2016-05-28 14,0.0,98.0
2016-05-28 15,0.0,98.0
2016-05-28 16,0.0,98.0
2016-05-28 17,0.0,98.0
2016-05-28 18,0.0,98.0
2016-05-28 19,0.0,98.0
2016-05-28 20,0.0,98.0
2016-05-28 21,0.0,98.0
2016-05-28 22,0.0,98.0
2016-05-28 23,0.0,98.0
2016-05-29 00,0.0,98.0
2016-05-29 01,0.0,98.0
2016-05-29 02,0.0,98.0
2016-05-29 03,0.0,98.0
2016-05-29 04,0.0,98.0
2016-05-29 05,0.0,98.0
2016-05-29 06,0.0,99.0
2016-05-29 07,0.0,99.0
2016-05-29 08,0.0,99.0
2016-05-29 09,0.0,99.0
2016-05-29 10,0.0,99.0
2016-05-29 11,0.0,99.0
2016-05-29 12,0.0,99.0
2016-05-29 13,0.0,99.0
2016-05-29 14,0.0,99.0
2016-05-29 15,0.0,99.0
2016-05-29 16,0.0,100.0
2016-05-29 17,0.0,100.0
2016-05-29 18,0.0,101.0
2016-05-29 19,0.0,102.0
2016-05-29 20,0.0,102.0
2016-05-29 21,0.0,103.0
2016-05-29 22,0.0,103.0
2016-05-29 23,0.0,103.0
2016-05-30 00,0.0,104.0
2016-05-30 01,0.0,104.0
2016-05-30 02,0.0,104.0
2016-05-30 03,0.0,104.0
2016-05-30 04,0.0,104.0
2016-05-30 05,0.0,104.0
2016-05-30 06,0.0,104.0
2016-05-30 07,0.0,104.0
2016-05-30 08,0.0,104.0
2016-05-30 09,0.0,104.0
2016-05-30 10,0.0,104.0
2016-05-30 11,0.0,104.0
2016-05-30 12,0.0,104.0
2016-05-30 13,0.0,104.0
2016-05-30 14,0.0,104.0
2016-05-30 15,0.0,104.0
2016-05-30 16,0.0,104.0
2016-05-30 17,0.0,104.0
2016-05-30 18,0.0,104.0
2016-05-30 19,0.0,104.0
2016-05-30 20,0.0,104.0
2016-05-30 21,0.0,104.0
2016-05-30 22,0.0,104.0
2016-05-30 23,0.0,104.0
2016-05-31 00,0.0,105.0
2016-05-31 01,0.0,106.0
2016-05-31 02,0.0,106.0
2016-05-31 03,0.0,106.0
2016-05-31 04,0.0,106.0
2016-05-31 05,0.0,106.0
2016-05-31 06,0.0,106.0
2016-05-31 07,0.0,106.0
2016-05-31 08,0.0,106.0
2016-05-31 09,0.0,106.0
2016-05-31 10,0.0,106.0
2016-05-31 11,0.0,106.0
2016-05-31 12,0.0,106.0
2016-05-31 13,0.0,106.0
2016-05-31 14,0.0,106.0
2016-05-31 15,0.0,106.0
2016-05-31 16,0.0,106.0
2016-05-31 17,0.0,106.0
2016-05-31 18,0.0,106.0
2016-05-31 19,0.0,106.0
2016-05-31 20,0.0,106.0
2016-05-31 21,0.0,106.0
2016-05-31 22,0.0,106.0
2016-05-31 23,0.0,106.0
2016-06-01 00,0.0,106.0
2016-06-01 01,0.0,106.0
2016-06-01 02,0.0,107.0
2016-06-01 03,0.0,107.0
2016-06-01 04,0.0,107.0
2016-06-01 05,0.0,107.0
2016-06-01 06,0.0,107.0
2016-06-01 07,0.0,107.0
2016-06-01 08,0.0,107.0
2016-06-01 09,0.0,107.0
2016-06-01 10,0.0,107.0
2016-06-01 11,0.0,107.0
2016-06-01 12,0.0,108.0
2016-06-01 13,0.0,108.0
2016-06-01 14,0.0,108.0
2016-06-01 15,0.0,108.0
2016-06-01 16,0.0,108.0
2016-06-01 17,0.0,108.0
2016-06-01 18,0.0,108.0
2016-06-01 19,0.0,109.0
2016-06-01 20,0.0,110.0
2016-06-01 21,0.0,110.0
2016-06-01 22,0.0,110.0
2016-06-01 23,0.0,110.0
2016-06-02 00,0.0,111.0
2016-06-02 01,0.0,111.0
2016-06-02 02,0.0,111.0
2016-06-02 03,0.0,111.0
2016-06-02 04,0.0,111.0
2016-06-02 05,0.0,112.0
2016-06-02 06,0.0,112.0
2016-06-02 07,0.0,112.0
2016-06-02 08,0.0,112.0
2016-06-02 09,0.0,112.0
2016-06-02 10,0.0,112.0
2016-06-02 11,0.0,112.0
2016-06-02 12,0.0,113.0
2016-06-02 13,0.0,114.0
2016-06-02 14,0.0,114.0
2016-06-02 15,0.0,114.0
2016-06-02 16,0.0,114.0
2016-06-02 17,0.0,114.0
2016-06-02 18,0.0,114.0
2016-06-02 19,0.0,116.0
2016-06-02 20,0.0,118.0
2016-06-02 21,0.0,119.0
2016-06-02 22,0.0,119.0
2016-06-02 23,0.0,120.0
2016-06-03 00,0.0,122.0
2016-06-03 01,0.0,122.0
2016-06-03 02,0.0,123.0
2016-06-03 03,0.0,124.0
2016-06-03 04,0.0,124.0
2016-06-03 05,0.0,124.0
2016-06-03 06,0.0,124.0
2016-06-03 07,0.0,125.0
2016-06-03 08,0.0,125.0
2016-06-03 09,0.0,125.0
2016-06-03 10,0.0,125.0
2016-06-03 11,0.0,125.0
2016-06-03 12,0.0,125.0
2016-06-03 13,0.0,125.0
2016-06-03 14,0.0,125.0
2016-06-03 15,0.0,125.0
2016-06-03 16,0.0,125.0
2016-06-03 17,0.0,125.0
2016-06-03 18,0.0,126.0
2016-06-03 19,0.0,126.0
2016-06-03 20,0.0,126.0
2016-06-03 21,0.0,126.0
2016-06-03 22,0.0,126.0
2016-06-03 23,0.0,126.0
2016-06-04 00,0.0,126.0
2016-06-04 01,0.0,126.0
2016-06-04 02,0.0,126.0
2016-06-04 03,0.0,126.0
2016-06-04 04,0.0,126.0
2016-06-04 05,0.0,126.0
2016-06-04 06,0.0,127.0
2016-06-04 07,0.0,127.0
2016-06-04 08,0.0,127.0
2016-06-04 09,0.0,127.0
2016-06-04 10,0.0,127.0
2016-06-04 11,0.0,127.0
2016-06-04 12,0.0,127.0
2016-06-04 13,0.0,127.0
2016-06-04 14,0.0,127.0
2016-06-04 15,0.0,127.0
2016-06-04 16,0.0,127.0
2016-06-04 17,0.0,127.0
2016-06-04 18,0.0,127.0
2016-06-04 19,0.0,127.0
2016-06-04 20,0.0,127.0
2016-06-04 21,0.0,127.0
2016-06-04 22,0.0,128.0
2016-06-04 23,0.0,129.0
2016-06-05 00,0.0,129.0
2016-06-05 01,0.0,129.0
2016-06-05 02,0.0,129.0
2016-06-05 03,0.0,129.0
2016-06-05 04,0.0,129.0
2016-06-05 05,0.0,129.0
2016-06-05 06,0.0,129.0
2016-06-05 07,0.0,129.0
2016-06-05 08,0.0,129.0
2016-06-05 09,0.0,129.0
2016-06-05 10,0.0,129.0
2016-06-05 11,0.0,129.0
2016-06-05 12,0.0,129.0
2016-06-05 13,0.0,131.0
2016-06-05 14,0.0,131.0
2016-06-05 15,0.0,131.0
2016-06-05 16,0.0,132.0
2016-06-05 17,0.0,132.0
2016-06-05 18,0.0,132.0
2016-06-05 19,0.0,132.0
2016-06-05 20,0.0,132.0
2016-06-05 21,0.0,132.0
2016-06-05 22,0.0,133.0
2016-06-05 23,0.0,133.0
2016-06-06 00,0.0,133.0
2016-06-06 01,0.0,134.0
2016-06-06 02,0.0,135.0
2016-06-06 03,0.0,135.0
2016-06-06 04,0.0,135.0
2016-06-06 05,0.0,135.0
2016-06-06 06,0.0,136.0
2016-06-06 07,0.0,136.0
2016-06-06 08,0.0,136.0
2016-06-06 09,0.0,136.0
2016-06-06 10,0.0,136.0
2016-06-06 11,0.0,136.0
2016-06-06 12,0.0,136.0
2016-06-06 13,0.0,136.0
2016-06-06 14,0.0,136.0
2016-06-06 15,0.0,136.0
2016-06-06 16,0.0,137.0
2016-06-06 17,0.0,138.0
2016-06-06 18,0.0,139.0
2016-06-06 19,0.0,139.0
2016-06-06 20,0.0,140.0
2016-06-06 21,0.0,140.0
2016-06-06 22,0.0,140.0
2016-06-06 23,0.0,140.0
2016-06-07 00,0.0,141.0
2016-06-07 01,0.0,142.0
2016-06-07 02,0.0,142.0
2016-06-07 03,0.0,142.0
2016-06-07 04,0.0,143.0
2016-06-07 05,0.0,143.0
2016-06-07 06,0.0,143.0
2016-06-07 07,0.0,143.0
2016-06-07 08,0.0,143.0
2016-06-07 09,0.0,143.0
2016-06-07 10,0.0,143.0
2016-06-07 11,0.0,143.0
2016-06-07 12,0.0,143.0
2016-06-07 13,0.0,143.0
2016-06-07 14,0.0,143.0
2016-06-07 15,0.0,143.0
2016-06-07 16,0.0,143.0
2016-06-07 17,0.0,143.0
2016-06-07 18,0.0,144.0
2016-06-07 19,0.0,144.0
2016-06-07 20,0.0,146.0
2016-06-07 21,0.0,146.0
2016-06-07 22,0.0,146.0
2016-06-07 23,0.0,147.0
2016-06-08 00,0.0,147.0
2016-06-08 01,0.0,147.0
2016-06-08 02,0.0,147.0
2016-06-08 03,0.0,147.0
2016-06-08 04,0.0,147.0
2016-06-08 05,0.0,148.0
2016-06-08 06,0.0,148.0
2016-06-08 07,0.0,148.0
2016-06-08 08,0.0,148.0
2016-06-08 09,0.0,148.0
2016-06-08 10,0.0,148.0
2016-06-08 11,0.0,148.0
2016-06-08 12,0.0,148.0
2016-06-08 13,0.0,148.0
2016-06-08 14,0.0,149.0
2016-06-08 15,0.0,149.0
2016-06-08 16,0.0,149.0
2016-06-08 17,0.0,151.0
2016-06-08 18,0.0,152.0
2016-06-08 19,0.0,157.0
2016-06-08 20,0.0,158.0
2016-06-08 21,0.0,158.0
2016-06-08 22,0.0,158.0
2016-06-08 23,0.0,159.0
2016-06-09 00,0.0,160.0
2016-06-09 01,0.0,161.0
2016-06-09 02,0.0,164.0
2016-06-09 03,0.0,165.0
2016-06-09 04,0.0,166.0
2016-06-09 05,0.0,166.0
2016-06-09 06,0.0,166.0
2016-06-09 07,0.0,166.0
2016-06-09 08,0.0,166.0
2016-06-09 09,0.0,166.0
2016-06-09 10,0.0,166.0
2016-06-09 11,0.0,166.0
2016-06-09 12,0.0,166.0
2016-06-09 13,0.0,166.0
2016-06-09 14,0.0,166.0
2016-06-09 15,0.0,166.0
2016-06-09 16,0.0,166.0
2016-06-09 17,0.0,166.0
2016-06-09 18,0.0,166.0
2016-06-09 19,0.0,168.0
2016-06-09 20,0.0,170.0
2016-06-09 21,0.0,172.0
2016-06-09 22,0.0,172.0
2016-06-09 23,0.0,172.0
2016-06-10 00,0.0,172.0
2016-06-10 01,0.0,172.0
2016-06-10 02,0.0,173.0
2016-06-10 03,0.0,173.0
2016-06-10 04,0.0,173.0
2016-06-10 05,0.0,174.0
2016-06-10 06,0.0,174.0
2016-06-10 07,0.0,174.0
2016-06-10 08,0.0,174.0
2016-06-10 09,0.0,174.0
2016-06-10 10,0.0,174.0
2016-06-10 11,0.0,174.0
2016-06-10 12,0.0,174.0
2016-06-10 13,0.0,174.0
2016-06-10 14,0.0,174.0
2016-06-10 15,0.0,174.0
2016-06-10 16,0.0,174.0
2016-06-10 17,0.0,175.0
2016-06-10 18,0.0,176.0
2016-06-10 19,0.0,176.0
2016-06-10 20,0.0,176.0
2016-06-10 21,0.0,176.0
2016-06-10 22,0.0,176.0
2016-06-10 23,0.0,176.0
2016-06-11 00,0.0,176.0
2016-06-11 01,0.0,177.0
2016-06-11 02,0.0,178.0
2016-06-11 03,0.0,178.0
2016-06-11 04,0.0,178.0
2016-06-11 05,0.0,178.0
2016-06-11 06,0.0,179.0
2016-06-11 07,0.0,179.0
2016-06-11 08,0.0,179.0
2016-06-11 09,0.0,179.0
2016-06-11 10,0.0,179.0
2016-06-11 11,0.0,179.0
2016-06-11 12,0.0,179.0
2016-06-11 13,0.0,179.0
2016-06-11 14,0.0,179.0
2016-06-11 15,0.0,179.0
2016-06-11 16,0.0,183.0
2016-06-11 17,0.0,183.0
2016-06-11 18,0.0,184.0
2016-06-11 19,0.0,184.0
2016-06-11 20,0.0,184.0
2016-06-11 21,0.0,184.0
2016-06-11 22,0.0,184.0
2016-06-11 23,0.0,184.0
2016-06-12 00,0.0,185.0
2016-06-12 01,0.0,185.0
2016-06-12 02,0.0,185.0
2016-06-12 03,0.0,185.0
2016-06-12 04,0.0,185.0
2016-06-12 05,0.0,185.0
2016-06-12 06,0.0,185.0
2016-06-12 07,0.0,185.0
2016-06-12 08,0.0,185.0
2016-06-12 09,0.0,185.0
2016-06-12 10,0.0,185.0
2016-06-12 11,0.0,185.0
2016-06-12 12,0.0,185.0
2016-06-12 13,0.0,185.0
2016-06-12 14,0.0,185.0
2016-06-12 15,0.0,185.0
2016-06-12 16,0.0,185.0
2016-06-12 17,0.0,185.0
2016-06-12 18,0.0,185.0
2016-06-12 19,0.0,185.0
2016-06-12 20,0.0,185.0
2016-06-12 21,0.0,185.0
2016-06-12 22,0.0,185.0
2016-06-12 23,0.0,185.0
2016-06-13 00,0.0,185.0
2016-06-13 01,0.0,186.0
2016-06-13 02,0.0,186.0
2016-06-13 03,0.0,186.0
2016-06-13 04,0.0,186.0
2016-06-13 05,0.0,186.0
2016-06-13 06,0.0,186.0
2016-06-13 07,0.0,186.0
2016-06-13 08,0.0,186.0
2016-06-13 09,0.0,186.0
2016-06-13 10,0.0,186.0
2016-06-13 11,0.0,186.0
2016-06-13 12,0.0,186.0
2016-06-13 13,0.0,186.0
2016-06-13 14,0.0,186.0
2016-06-13 15,0.0,186.0
2016-06-13 16,0.0,187.0
2016-06-13 17,0.0,187.0
2016-06-13 18,0.0,187.0
2016-06-13 19,0.0,187.0
2016-06-13 20,0.0,187.0
2016-06-13 21,0.0,187.0
2016-06-13 22,0.0,187.0
2016-06-13 23,0.0,187.0
2016-06-14 00,0.0,187.0
2016-06-14 01,0.0,187.0
2016-06-14 02,0.0,187.0
2016-06-14 03,0.0,187.0
2016-06-14 04,0.0,187.0
2016-06-14 05,0.0,187.0
2016-06-14 06,0.0,187.0
2016-06-14 07,0.0,187.0
2016-06-14 08,0.0,187.0
2016-06-14 09,0.0,187.0
2016-06-14 10,0.0,187.0
2016-06-14 11,0.0,187.0
2016-06-14 12,0.0,187.0
2016-06-14 13,0.0,187.0
2016-06-14 14,0.0,187.0
2016-06-14 15,0.0,187.0
2016-06-14 16,0.0,187.0
2016-06-14 17,0.0,187.0
2016-06-14 18,0.0,192.0
2016-06-14 19,0.0,192.0
2016-06-14 20,0.0,192.0
2016-06-14 21,0.0,193.0
2016-06-14 22,0.0,194.0
2016-06-14 23,0.0,194.0
2016-06-15 00,0.0,194.0
2016-06-15 01,0.0,194.0
2016-06-15 02,0.0,195.0
2016-06-15 03,0.0,195.0
2016-06-15 04,0.0,195.0
2016-06-15 05,0.0,195.0
2016-06-15 06,0.0,195.0
2016-06-15 07,0.0,195.0
2016-06-15 08,0.0,195.0
2016-06-15 09,0.0,195.0
2016-06-15 10,0.0,195.0
2016-06-15 11,0.0,195.0
2016-06-15 12,0.0,195.0
2016-06-15 13,0.0,195.0
2016-06-15 14,0.0,196.0
2016-06-15 15,0.0,196.0
2016-06-15 16,0.0,196.0
2016-06-15 17,0.0,196.0
2016-06-15 18,0.0,196.0
2016-06-15 19,0.0,196.0
2016-06-15 20,0.0,196.0
2016-06-15 21,0.0,196.0
2016-06-15 22,0.0,197.0
2016-06-15 23,0.0,197.0
2016-06-16 00,0.0,197.0
2016-06-16 01,0.0,197.0
2016-06-16 02,0.0,197.0
2016-06-16 03,0.0,197.0
2016-06-16 04,0.0,197.0
2016-06-16 05,0.0,198.0
2016-06-16 06,0.0,198.0
2016-06-16 07,0.0,198.0
2016-06-16 08,0.0,199.0
2016-06-16 09,0.0,200.0
2016-06-16 10,0.0,200.0
2016-06-16 11,0.0,200.0
2016-06-16 12,0.0,200.0
2016-06-16 13,0.0,200.0
2016-06-16 14,0.0,201.0
2016-06-16 15,0.0,201.0
2016-06-16 16,0.0,201.0
2016-06-16 17,0.0,201.0
2016-06-16 18,0.0,202.0
2016-06-16 19,0.0,202.0
2016-06-16 20,0.0,202.0
2016-06-16 21,0.0,202.0
2016-06-16 22,0.0,202.0
2016-06-16 23,0.0,202.0
2016-06-17 00,0.0,202.0
2016-06-17 01,0.0,202.0
2016-06-17 02,0.0,202.0
2016-06-17 03,0.0,202.0
2016-06-17 04,0.0,202.0
2016-06-17 05,0.0,202.0
2016-06-17 06,0.0,202.0
2016-06-17 07,0.0,202.0
2016-06-17 08,0.0,202.0
2016-06-17 09,0.0,202.0
2016-06-17 10,0.0,202.0
2016-06-17 11,0.0,202.0
2016-06-17 12,0.0,202.0
2016-06-17 13,0.0,202.0
2016-06-17 14,0.0,202.0
2016-06-17 15,0.0,202.0
2016-06-17 16,0.0,202.0
2016-06-17 17,0.0,202.0
2016-06-17 18,0.0,202.0
2016-06-17 19,0.0,202.0
2016-06-17 20,0.0,202.0
2016-06-17 21,0.0,202.0
2016-06-17 22,0.0,202.0
2016-06-17 23,0.0,202.0
2016-06-18 00,0.0,202.0
2016-06-18 01,0.0,202.0
2016-06-18 02,0.0,202.0
2016-06-18 03,0.0,202.0
2016-06-18 04,0.0,203.0
2016-06-18 05,0.0,203.0
2016-06-18 06,0.0,203.0
2016-06-18 07,0.0,203.0
2016-06-18 08,0.0,203.0
2016-06-18 09,0.0,203.0
2016-06-18 10,0.0,203.0
2016-06-18 11,0.0,203.0
2016-06-18 12,0.0,203.0
2016-06-18 13,0.0,203.0
2016-06-18 14,0.0,203.0
2016-06-18 15,0.0,203.0
2016-06-18 16,0.0,204.0
2016-06-18 17,0.0,204.0
2016-06-18 18,0.0,204.0
2016-06-18 19,0.0,205.0
2016-06-18 20,0.0,205.0
2016-06-18 21,0.0,205.0
2016-06-18 22,0.0,206.0
2016-06-18 23,0.0,206.0
2016-06-19 00,0.0,206.0
2016-06-19 01,0.0,206.0
2016-06-19 02,0.0,206.0
2016-06-19 03,0.0,206.0
2016-06-19 04,0.0,206.0
2016-06-19 05,0.0,206.0
2016-06-19 06,0.0,206.0
2016-06-19 07,0.0,206.0
2016-06-19 08,0.0,206.0
2016-06-19 09,0.0,206.0
2016-06-19 10,0.0,206.0
2016-06-19 11,0.0,206.0
2016-06-19 12,0.0,206.0
2016-06-19 13,0.0,206.0
2016-06-19 14,0.0,206.0
